epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,79081,1.33576,1.05976,1.32671,0.82235,0.73078,0.80927,0.495,1.42962,0.99156,1.39886,0.0052084,0.0052084,0.0052084
123,79741.6,1.32409,1.05467,1.31727,0.82314,0.73167,0.80928,0.49485,1.42784,0.99074,1.39717,0.0051688,0.0051688,0.0051688
124,80382.6,1.32785,1.05253,1.31744,0.82183,0.73294,0.80988,0.49542,1.42695,0.99004,1.39646,0.0051292,0.0051292,0.0051292
125,81022.7,1.32439,1.04344,1.31438,0.82332,0.73256,0.81059,0.49564,1.42562,0.98838,1.39588,0.0050896,0.0050896,0.0050896
126,81662.1,1.31454,1.04372,1.31068,0.823,0.73265,0.81113,0.49604,1.42425,0.98698,1.39481,0.00505,0.00505,0.00505
127,82300.1,1.32746,1.05117,1.31931,0.82198,0.73546,0.81137,0.49646,1.42338,0.98563,1.3946,0.0050104,0.0050104,0.0050104
128,82938,1.32065,1.03914,1.31638,0.82244,0.73568,0.81186,0.49712,1.42193,0.98511,1.39384,0.0049708,0.0049708,0.0049708
129,83576.8,1.31138,1.03961,1.30402,0.8213,0.73747,0.81227,0.49771,1.42083,0.98468,1.39267,0.0049312,0.0049312,0.0049312
130,84215.2,1.31546,1.03536,1.31027,0.82405,0.73769,0.81275,0.49787,1.41957,0.98374,1.3919,0.0048916,0.0048916,0.0048916
131,84853.2,1.30848,1.03048,1.3056,0.82516,0.73702,0.81297,0.49848,1.41803,0.98247,1.3907,0.004852,0.004852,0.004852
132,85491.2,1.31692,1.03428,1.31222,0.82421,0.73746,0.81321,0.49913,1.41708,0.98055,1.3899,0.0048124,0.0048124,0.0048124
133,86129.3,1.31494,1.03823,1.30831,0.82344,0.73769,0.81388,0.49959,1.4158,0.97963,1.38917,0.0047728,0.0047728,0.0047728
134,86766.2,1.30825,1.02526,1.30855,0.8256,0.73851,0.81413,0.49979,1.41471,0.97862,1.3883,0.0047332,0.0047332,0.0047332
135,87404.4,1.30757,1.02311,1.30256,0.82731,0.73777,0.81445,0.50026,1.41352,0.9771,1.38743,0.0046936,0.0046936,0.0046936
136,88042.3,1.31204,1.02809,1.30725,0.82805,0.7388,0.81511,0.5011,1.4124,0.97603,1.38634,0.004654,0.004654,0.004654
137,88680.3,1.30773,1.02296,1.30395,0.83051,0.73821,0.81516,0.50192,1.41145,0.97517,1.3857,0.0046144,0.0046144,0.0046144
138,89317.7,1.28986,1.01584,1.29671,0.83021,0.73925,0.81563,0.50239,1.41049,0.97346,1.38482,0.0045748,0.0045748,0.0045748
139,89955,1.29644,1.01418,1.30136,0.83071,0.73858,0.8163,0.50259,1.40926,0.9724,1.38391,0.0045352,0.0045352,0.0045352
140,90592.6,1.29733,1.00897,1.29838,0.82847,0.7388,0.81602,0.50252,1.40831,0.97141,1.38321,0.0044956,0.0044956,0.0044956
141,91229.8,1.2923,1.01406,1.29971,0.82896,0.73925,0.81632,0.50289,1.40677,0.97045,1.38189,0.004456,0.004456,0.004456
142,91867.4,1.29859,1.02,1.30137,0.82865,0.73933,0.81654,0.50361,1.40595,0.96924,1.38104,0.0044164,0.0044164,0.0044164
