epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,14429.7,1.25727,0.92565,1.25452,0.86643,0.76599,0.84735,0.55711,1.32397,0.85138,1.31379,0.0063568,0.0063568,0.0063568
94,14585.7,1.25156,0.91834,1.25067,0.86328,0.76692,0.8472,0.55797,1.32318,0.85077,1.31326,0.0063172,0.0063172,0.0063172
95,14740.2,1.24375,0.91861,1.25053,0.8653,0.76554,0.84743,0.55856,1.32294,0.84969,1.31367,0.0062776,0.0062776,0.0062776
96,14895.6,1.24931,0.91264,1.25443,0.86324,0.76644,0.84779,0.55894,1.32261,0.84933,1.31269,0.006238,0.006238,0.006238
97,15049.8,1.24226,0.91036,1.25259,0.86418,0.76688,0.84858,0.55982,1.32204,0.84816,1.31262,0.0061984,0.0061984,0.0061984
98,15204.8,1.23305,0.90916,1.24006,0.86343,0.76911,0.84915,0.56028,1.32072,0.84693,1.31181,0.0061588,0.0061588,0.0061588
99,15359.2,1.24546,0.91245,1.24769,0.86248,0.77,0.84964,0.56103,1.31887,0.84613,1.30998,0.0061192,0.0061192,0.0061192
100,15513.3,1.23638,0.90758,1.2434,0.86659,0.76822,0.84965,0.56151,1.31795,0.84491,1.30962,0.0060796,0.0060796,0.0060796
101,15667.1,1.24034,0.90441,1.24501,0.86423,0.76844,0.84952,0.56194,1.3155,0.84503,1.30732,0.00604,0.00604,0.00604
102,15822.4,1.23252,0.90411,1.24395,0.86737,0.76807,0.84989,0.56305,1.31318,0.8441,1.30576,0.0060004,0.0060004,0.0060004
103,15976.9,1.23321,0.89836,1.24184,0.87039,0.76822,0.85035,0.56371,1.31215,0.84378,1.3047,0.0059608,0.0059608,0.0059608
104,16131.1,1.22948,0.89233,1.24352,0.86949,0.76762,0.8502,0.56397,1.31093,0.843,1.30456,0.0059212,0.0059212,0.0059212
105,16285,1.22812,0.8889,1.24092,0.87017,0.76627,0.85097,0.56436,1.30963,0.84201,1.30368,0.0058816,0.0058816,0.0058816
106,16439.2,1.22183,0.88294,1.23657,0.86994,0.76919,0.85094,0.56475,1.3084,0.84027,1.30295,0.005842,0.005842,0.005842
107,16594.4,1.2247,0.88609,1.23374,0.87012,0.76896,0.85081,0.56576,1.30734,0.83915,1.30193,0.0058024,0.0058024,0.0058024
108,16750.4,1.22339,0.88251,1.23501,0.87045,0.76966,0.85099,0.56602,1.30577,0.83855,1.30075,0.0057628,0.0057628,0.0057628
109,16906.1,1.22077,0.88128,1.23265,0.87177,0.77067,0.85134,0.56622,1.30551,0.83693,1.30068,0.0057232,0.0057232,0.0057232
110,17061.2,1.22172,0.88934,1.23227,0.87307,0.76844,0.85149,0.56706,1.30417,0.83629,1.2997,0.0056836,0.0056836,0.0056836
111,17216.2,1.21818,0.88708,1.22836,0.87355,0.76867,0.85133,0.56741,1.30382,0.83623,1.29937,0.005644,0.005644,0.005644
112,17370.8,1.21778,0.8797,1.23201,0.8686,0.77194,0.85197,0.56789,1.30342,0.83598,1.29906,0.0056044,0.0056044,0.0056044
113,17525.2,1.21243,0.87711,1.22346,0.87087,0.77156,0.85223,0.5683,1.30226,0.83538,1.2982,0.0055648,0.0055648,0.0055648
114,17680.6,1.21111,0.87529,1.22593,0.87394,0.76978,0.85223,0.56899,1.30146,0.83453,1.29767,0.0055252,0.0055252,0.0055252
115,17835.1,1.20179,0.86543,1.22289,0.87456,0.76916,0.85207,0.56966,1.30142,0.83363,1.29759,0.0054856,0.0054856,0.0054856
